title = 'U_plus_two-layer_mixing_model.dat'
variables = 'U+/U+max' 'y+/R+' 'y+' 'U+'  'normalized_Reynolds_Shear_Stress' 
zone i=10620 f=point
4.627845e-01	 1.655536e-02	 1.760000e+01	 1.092066e+01	 8.177226e-01	
4.638230e-01	 1.664942e-02	 1.770000e+01	 1.094517e+01	 8.198936e-01	
4.648530e-01	 1.674349e-02	 1.780000e+01	 1.096947e+01	 8.220347e-01	
4.658746e-01	 1.683755e-02	 1.790000e+01	 1.099358e+01	 8.241465e-01	
4.668879e-01	 1.693162e-02	 1.800000e+01	 1.101749e+01	 8.262293e-01	
4.678931e-01	 1.702568e-02	 1.810000e+01	 1.104121e+01	 8.282837e-01	
4.688902e-01	 1.711974e-02	 1.820000e+01	 1.106474e+01	 8.303101e-01	
4.698793e-01	 1.721381e-02	 1.830000e+01	 1.108808e+01	 8.323090e-01	
4.708605e-01	 1.730787e-02	 1.840000e+01	 1.111124e+01	 8.342809e-01	
4.718340e-01	 1.740194e-02	 1.850000e+01	 1.113421e+01	 8.362262e-01	
4.727999e-01	 1.749600e-02	 1.860000e+01	 1.115700e+01	 8.381453e-01	
4.737581e-01	 1.759007e-02	 1.870000e+01	 1.117962e+01	 8.400387e-01	
4.747089e-01	 1.768413e-02	 1.880000e+01	 1.120205e+01	 8.419067e-01	
4.756523e-01	 1.777820e-02	 1.890000e+01	 1.122432e+01	 8.437498e-01	
4.765885e-01	 1.787226e-02	 1.900000e+01	 1.124641e+01	 8.455685e-01	
4.775174e-01	 1.796632e-02	 1.910000e+01	 1.126833e+01	 8.473630e-01	
4.784392e-01	 1.806039e-02	 1.920000e+01	 1.129008e+01	 8.491338e-01	
4.793540e-01	 1.815445e-02	 1.930000e+01	 1.131167e+01	 8.508812e-01	
4.802619e-01	 1.824852e-02	 1.940000e+01	 1.133309e+01	 8.526057e-01	
4.811629e-01	 1.834258e-02	 1.950000e+01	 1.135435e+01	 8.543076e-01	
4.820572e-01	 1.843665e-02	 1.960000e+01	 1.137545e+01	 8.559873e-01	
4.829447e-01	 1.853071e-02	 1.970000e+01	 1.139640e+01	 8.576451e-01	
4.838257e-01	 1.862478e-02	 1.980000e+01	 1.141719e+01	 8.592813e-01	
4.847002e-01	 1.871884e-02	 1.990000e+01	 1.143782e+01	 8.608964e-01	
4.855682e-01	 1.881291e-02	 2.000000e+01	 1.145831e+01	 8.624906e-01	
4.864298e-01	 1.890697e-02	 2.010000e+01	 1.147864e+01	 8.640642e-01	
4.872852e-01	 1.900103e-02	 2.020000e+01	 1.149882e+01	 8.656177e-01	
4.881343e-01	 1.909510e-02	 2.030000e+01	 1.151886e+01	 8.671512e-01	
4.889773e-01	 1.918916e-02	 2.040000e+01	 1.153875e+01	 8.686652e-01	
